,Unnamed: 0,Agreement_ID,Parties,Agreement_Type,Manager,Responsible_Manager,Title,Number_of_Parties,In_or_Out,Reference_Number,Status,Status_Date,Effective_Date,Agreement_Term,Term_Date,Sign_Date,Field_Of_Use,Equity,Reimbursable_Expenses,Technologies,Division_Department,Investigators,Last_Related_Update,Tech_ID,Category,Total Revenue,Revenue_Generating,Invention_ID,Lead_Inventor,_merge
1041,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 18-T-083,,,0.0,,,left_only
1042,3546.0,22-A-168,David Hilbert,Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","David HIlbert (Individual), CDA, 2022 (He)",1.0,Out,,Active,2022-03-17 00:00:00,2022-03-17 00:00:00,3.0,2025-03-17 00:00:00,2022-03-17 00:00:00,,No,No,"15-T-060, 17-T-032, 17-T-116, 18-T-057, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 21-T-097, 22-T-072",,Chuan He,2022-03-18 11:48:24, 19-T-164,,,0.0,,,left_only
1043,3550.0,22-A-172,Alexis Ji,Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","Alexis Ji (individual), CDA, 2022 (Chuan He)",1.0,Out,,Active,2022-02-21 00:00:00,2022-02-21 00:00:00,3.0,2025-02-21 00:00:00,2022-03-11 00:00:00,,No,No,"15-T-060, 17-T-032, 17-T-116, 18-T-057, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 21-T-097, 21-T-108, 21-T-109, 22-T-072","Chemistry, Physical Sciences Division (PSD)",Chuan He,2022-03-21 11:30:26, 19-T-164,,,0.0,,,left_only
1044,3569.0,22-A-191,"ROME Therapeutics, Inc.",Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","ROME Therapeutics, CDA, 2022 (Chuan He)",1.0,Out,,Active,2022-04-06 00:00:00,2022-03-25 00:00:00,1.0,2023-03-25 00:00:00,2022-04-06 00:00:00,,No,No,"15-T-060, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 22-T-052","Chemistry, Physical Sciences Division (PSD)",Chuan He,2022-04-07 12:45:22, 19-T-164,,,0.0,,,left_only
1045,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 19-T-164,,,0.0,,,left_only
1046,3546.0,22-A-168,David Hilbert,Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","David HIlbert (Individual), CDA, 2022 (He)",1.0,Out,,Active,2022-03-17 00:00:00,2022-03-17 00:00:00,3.0,2025-03-17 00:00:00,2022-03-17 00:00:00,,No,No,"15-T-060, 17-T-032, 17-T-116, 18-T-057, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 21-T-097, 22-T-072",,Chuan He,2022-03-18 11:48:24, 22-T-072,,,0.0,,,left_only
1047,3550.0,22-A-172,Alexis Ji,Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","Alexis Ji (individual), CDA, 2022 (Chuan He)",1.0,Out,,Active,2022-02-21 00:00:00,2022-02-21 00:00:00,3.0,2025-02-21 00:00:00,2022-03-11 00:00:00,,No,No,"15-T-060, 17-T-032, 17-T-116, 18-T-057, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 21-T-097, 21-T-108, 21-T-109, 22-T-072","Chemistry, Physical Sciences Division (PSD)",Chuan He,2022-03-21 11:30:26, 22-T-072,,,0.0,,,left_only
1048,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 22-T-072,,,0.0,,,left_only
1049,3548.0,22-A-170,"Eledon Pharmaceuticals, Inc.",Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","Eledon Pharmaceuticals, CDA, 2022 (Esser-Kahn)",1.0,Out,,Active,2022-03-14 00:00:00,2022-03-14 00:00:00,7.0,2029-03-14 00:00:00,2022-03-17 00:00:00,,No,No,22-T-003,Pritzker School of Molecular Engineering (PME),"Peter Deak, Aaron Esser-Kahn",2022-03-18 12:45:54,22-T-003,,,0.0,,,left_only
1050,3550.0,22-A-172,Alexis Ji,Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","Alexis Ji (individual), CDA, 2022 (Chuan He)",1.0,Out,,Active,2022-02-21 00:00:00,2022-02-21 00:00:00,3.0,2025-02-21 00:00:00,2022-03-11 00:00:00,,No,No,"15-T-060, 17-T-032, 17-T-116, 18-T-057, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 21-T-097, 21-T-108, 21-T-109, 22-T-072","Chemistry, Physical Sciences Division (PSD)",Chuan He,2022-03-21 11:30:26, 21-T-108,,,0.0,,,left_only
1051,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 21-T-108,,,0.0,,,left_only
1052,3550.0,22-A-172,Alexis Ji,Confidentiality Agreement (CDA/NDA),"Tennant, Thelma","Stocco, Teana","Alexis Ji (individual), CDA, 2022 (Chuan He)",1.0,Out,,Active,2022-02-21 00:00:00,2022-02-21 00:00:00,3.0,2025-02-21 00:00:00,2022-03-11 00:00:00,,No,No,"15-T-060, 17-T-032, 17-T-116, 18-T-057, 18-T-083, 19-T-037, 19-T-065, 19-T-121, 19-T-164, 21-T-097, 21-T-108, 21-T-109, 22-T-072","Chemistry, Physical Sciences Division (PSD)",Chuan He,2022-03-21 11:30:26, 21-T-109,,,0.0,,,left_only
1053,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 21-T-109,,,0.0,,,left_only
