,Tech_ID,Title,Serial_Number,Patent_Number,Country,Country_WIPO_ID,File_Date,Issue_Date,Publication_Number,Date_Actually_Filed,Internal_ID,Entity_Size,Priority_Date,Status_Date,Is_Priority,Last_Related_Update,Status,Lawfirm,Attorney,Legal_Reference_Number,Inventors,Application_Type,Created_Date,Docket_No,Expire_Date,IP_Manager,Lead_Inventor,Licensing_Manager,Primary_Key,Publication_Date,Technology_Key,Licensed
3149,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,PCT/US12/45954, ,*United States,US,7/9/2012,, ,7/9/2012,2285-001,Small,7/8/2011,,No,4/28/2022,Expired - Inactive,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00002,Wenbin Lin,PCT,4/12/2018,2285-001,1/8/2014,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612245,,583598,Yes
3150,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,"14/131,575","9,693,957",*United States,US,7/9/2012,7/4/2017,2014-0234210-A1,3/7/2014,2285-002,Small,7/8/2011,7/4/2017,No,4/28/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00006,Wenbin Lin,Nationalized PCT,4/12/2018,2285-002,4/17/2033,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612246,8/21/2014,583598,Yes
3151,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,12810577.2EPO,2728180,European Patent Office (EPO),EP,7/9/2012,1/23/2019,EP 2729180,2/10/2014,2285-003,Small,7/8/2011,,No,4/28/2022,Expired - Inactive,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00003,Wenbin Lin,Nationalized PCT,4/12/2018,2285-003,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612247,5/14/2014,583598,Yes
3152,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,2014520238,6049712,Japan,JP,7/9/2012,12/2/2018, ,7/9/2012,2285-004,Small,7/8/2011,,No,4/28/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00005,Wenbin Lin,Nationalized PCT,4/12/2018,2285-004,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612248,,583598,Yes
3153,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,"15/613,847","10,596,116",*United States,US,7/9/2012,3/24/2020,US-2017-0333347-A1,6/5/2017,2285-005,Small,7/8/2011,,Yes,4/28/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",421/287/2 PCT/US CON,"Joseph Della Rocca, Stephanie Kramer, Wenbin Lin, Demin Liu, Christopher Poon",Continuation,4/12/2018,2285-005,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612249,11/23/2017,583598,Yes
3154,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,12810577.2GB,2729180,United Kingdom,GB,7/9/2012,1/23/2019, ,7/9/2012,2285-006,Small,7/8/2011,12/6/2018,No,6/9/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles", ,Wenbin Lin,Validated EPO,12/6/2018, ,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",1942513,,583598,Yes
3155,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,12810577.2FR,2729180,France,FR,7/9/2012,1/23/2019, ,7/9/2012,2285-007,None,7/8/2011,12/6/2018,No,6/9/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles", ,Wenbin Lin,Validated EPO,12/6/2018, ,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",1942538,,583598,Yes
3156,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,12810577.2DE,2729180,Germany,DE,7/9/2012,1/23/2019, ,7/9/2012,2285-008,Small,7/8/2011,12/6/2018,No,6/9/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles", ,Wenbin Lin,Validated EPO,12/6/2018, ,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",1942561,,583598,Yes
3157,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,19151591.5EPO, ,European Patent Office (EPO),EP,7/9/2012,,3494974,1/14/2019,2285-009,Small,7/8/2011,2/4/2019,No,6/16/2022,Pending,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",421/287/2 PCT/EP DIV,"Joseph Della Rocca, Stephanie Kramer, Wenbin Lin, Demin Liu, Christopher Poon",Divisional,2/4/2019, ,7/8/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",3492702,6/12/2019,583598,Yes
3158,14-T-004,Metal Bisphosphonate Nanoparticles for Anti-Cancer Therapy and Imaging and for Treating Bone Disorders,"16/800,855", ,*United States,US,7/9/2012,,US-2020-0222321-A1,2/25/2020,2285-010,Small,7/8/2011,2/26/2020,No,6/16/2022,Pending,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",421/287/3 PCT/US CON,"Joseph Della Rocca, Stephanie Kramer, Wenbin Lin, Demin Liu, Christopher Poon",Continuation,2/26/2020, ,7/9/2032,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",4383514,7/16/2020,583598,Yes
3159,14-T-011,"MODULATION OF LAMININ ALPHA-4 IN THE PREVENTION, TREATMENT, AND MANAGEMENT OF METABOLIC SYNDROMES","62/033,526", ,*United States,US,8/5/2014,, ,8/5/2014,2290-001,Small,8/5/2014,,Yes,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48700,"Eric Brey, Ronald Cohen, Jill Kortesmaa, Karl Tryggvason, Marcella Vaicik",Provisional,4/12/2018,2290-001,8/5/2015,"Sun, Han",Ronald Cohen,"Tennant, Thelma",613480,,583605,Yes
3160,14-T-011,"MODULATION OF LAMININ ALPHA-4 IN THE PREVENTION, TREATMENT, AND MANAGEMENT OF METABOLIC SYNDROMES",PCT/US15/43821, ,*United States,US,8/5/2015,,WO 2016/022694,8/5/2015,2290-002,Small,8/5/2014,,No,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48700A-PC,"Eric Brey, Ronald Cohen, Jill Kortesmaa, Karl Tryggvason, Marcella Vaicik",PCT,4/12/2018,2290-002,8/5/2034,"Sun, Han",Ronald Cohen,"Tennant, Thelma",613481,,583605,No
3161,14-T-011,"MODULATION OF LAMININ ALPHA-4 IN THE PREVENTION, TREATMENT, AND MANAGEMENT OF METABOLIC SYNDROMES","15/500,845", ,*United States,US,8/5/2015,, ,1/31/2017,2290-003,Small,8/5/2014,2/16/2019,No,4/28/2022,Abandoned,"Marshall, Gerstein & Borun","Merkel, William",48700A,"Eric Brey, Ronald Cohen, Jill Kortesmaa, Karl Tryggvason, Marcella Vaicik",Nationalized PCT,4/12/2018,2290-003,,"Sun, Han",Ronald Cohen,"Tennant, Thelma",613482,,583605,No
3162,14-T-013,Solvent Annealing of Block Copolymer Films Under Super-Saturated Atmospheres,"14/187,071", ,*United States,US,2/21/2014,, ,2/21/2014,2291-001,Small,2/21/2014,,Yes,4/28/2022,Pending,,, ,"Yves-Andre Chapuis, Paul Nealey, Ricardo Ruiz, Lei Wan, Shisheng Xiong",US Utility,4/12/2018,2291-001,2/21/2034,"Hwang, Luke",Ricardo Ruiz,"Juggernauth, Anne",614577,,583607,Yes
3163,14-T-015,Chiral Ligand-Based Metal-Organic Frameworks for Broad-Scope Asymmetric Catalysis,"61/971,890", ,*United States,US,3/28/2014,, ,3/28/2014,2293-001,Small,3/28/2014,,Yes,4/28/2022,Expired - Inactive,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00007,"Joonhyung Frederick Cho, Joseph Falkowski, Wenbin Lin, Takahiro Sawano",Provisional,4/12/2018,2293-001,3/28/2015,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",610887,,583609,Yes
3164,14-T-015,Chiral Ligand-Based Metal-Organic Frameworks for Broad-Scope Asymmetric Catalysis,PCT/US15/23331, ,*United States,US,3/30/2015,,WO2015/149068,3/30/2015,2293-002,Small,3/28/2014,,No,4/28/2022,Expired - Inactive,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00011,"Joseph Falkowski, Wenbin Lin, Takahiro Sawano",PCT,4/12/2018,2293-002,3/28/2034,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",610888,10/1/2015,583609,Yes
3165,14-T-015,Chiral Ligand-Based Metal-Organic Frameworks for Broad-Scope Asymmetric Catalysis,"15/129,851","10,118,169",*United States,US,3/30/2015,11/6/2018,US-2017-0173572-A1,9/28/2016,2293-003,Small,3/28/2014,11/6/2018,No,5/23/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00024,"Joonhyung Frederick Cho, Joseph Falkowski, Wenbin Lin, Takahiro Sawano",Nationalized PCT,4/12/2018,2293-004,3/30/2035,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",610889,6/22/2017,583609,Yes
3166,14-T-016,Combined MV+kV inverse treatment planning for optimal kV dose incorporation in IGRT,"62/033,533", ,*United States,US,8/5/2014,, ,8/5/2014,2295-001,Small,8/5/2014,,Yes,4/28/2022,Expired - Inactive,Quarles & Brady LLP,"Stone, Jonathan",148385.00008,"Zachary Grelewicz, Rodney Wiersma",Provisional,4/12/2018,2295-001,8/5/2015,"Ramirez, Mario Riojas",Rodney Wiersma,"Tennant, Thelma",610949,,583610,Yes
3167,14-T-016,"SYSTEMS AND METHODS FOR RADIATION TREATMENT PLANNING USING COMBINED
IMAGING AND TREATMENT DOSE","14/818,808","9,782,607",*United States,US,8/5/2015,10/10/2017,US-2016-0038767-A1,8/5/2015,2295-002,Small,8/5/2014,,No,4/28/2022,Issued,"Bell & Manning, LLC","Kalafut, Christopher",148385.00013,"Zachary Grelewicz, Rodney Wiersma",US Utility,4/12/2018,2295-002,8/5/2035,"Ramirez, Mario Riojas",Rodney Wiersma,"Tennant, Thelma",614843,2/11/2016,583610,No
3168,14-T-019,OUTLIER,"86/252,578",,*United States,US,4/15/2014,2/3/2016,,,2298-001,Small,4/15/2014,,Yes,6/7/2021,Registered (TM),Michael Best & Friedrich LLP,"Brown, Jeffrey",092234-9169-US00,"Jeanne Century, Melanie LaForce",Trademark,4/12/2018,2298-001,4/15/2034,"Sun, Han",Jeanne Century,"Tennant, Thelma",613863,,583613,Yes
3169,14-T-019,OUTLIER,"86/252,605",4894135,*United States,US,4/15/2014,2/3/2016,,,2298-002,Small,4/15/2014,,Yes,7/27/2021,Registered (TM),Michael Best & Friedrich LLP,"Brown, Jeffrey",092234-9170-US00,"Jeanne Century, Melanie LaForce",Trademark,4/12/2018,2298-002,4/15/2034,"Sun, Han",Jeanne Century,"Tennant, Thelma",613864,,583613,Yes
3170,14-T-024,LAPPD,"86/246,181", ,*United States,US,4/8/2014,, ,,2304-001,Small,4/8/2014,,Yes,2/16/2022,Allowed,Michael Best & Friedrich LLP,"Brown, Jeffrey",092234-9168-001,Henry Frisch,Trademark,4/12/2018,2304-001,4/8/2019,"Cox, Ben",Henry Frisch,"Tennant, Thelma",612068,,583618,Yes
3171,14-T-026,Treatment of Amyotrophic Lateral Sclerosis and Multiple Sclerosis,"61/977,062", ,*United States,US,4/8/2014,, ,4/8/2014,2306-001,Small,4/8/2014,,Yes,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48565,"Brian Popko, Raymond Roos",Provisional,4/12/2018,2306-001,4/8/2015,"Butler, Brittany",Raymond Roos,"Butler, Brittany",614954,,583620,Yes
3172,14-T-027,Methods of Treating CAncer Using RAD51 Small Molecule Stimulators,"61/950,689", ,*United States,US,3/10/2014,,ARCD-P0576US-P1,3/10/2014,2307-001,Small,3/10/2014,,Yes,4/28/2022,Expired - Inactive,Norton Rose Fulbright US LLP,"Shishima, Gina", ,"Douglas Bishop, Brian Budke, Philip Connell, Ralph Weichselbaum",Provisional,4/12/2018,2307-001,3/10/2015,"Bakalyar, Heather",Philip Connell,"Tennant, Thelma",613351,,583621,Yes
3173,14-T-027,Methods of Treating CAncer Using RAD51 Small Molecule Stimulators,PCT/US15/19578, ,*United States,US,3/10/2015,,WO 2015/138377,3/10/2015,2307-002,Small,3/10/2014,,No,4/28/2022,Expired - Inactive,Norton Rose Fulbright US LLP,"Shishima, Gina", ,"Douglas Bishop, Brian Budke, Philip Connell, Ralph Weichselbaum",PCT,4/12/2018,2307-002,3/10/2034,"Bakalyar, Heather",Philip Connell,"Tennant, Thelma",613352,9/17/2015,583621,Yes
3174,14-T-027,Methods of Treating Cancer Using RAD51 Small Molecule Stimulators,"15/124,283", ,*United States,US,3/10/2015,,US-2017-0014360-A,9/7/2016,2307-003,Small,3/10/2014,,No,4/28/2022,Abandoned,Norton Rose Fulbright US LLP,"Shishima, Gina",1000342849,"Douglas Bishop, Brian Budke, Philip Connell, Ralph Weichselbaum",Nationalized PCT,4/12/2018,2307-003,3/12/2034,"Bakalyar, Heather",Philip Connell,"Tennant, Thelma",613353,1/21/2017,583621,Yes
3175,14-T-029,ALKALI  SEMI-METAL FILMS AD METHOD AND APPARATUS FOR RABRICATING THEM,"62/003,888", ,*United States,US,5/28/2014,, ,5/28/2014,2308-002,Small,5/28/2014,,Yes,4/28/2022,Expired - Inactive,Burns & Levinson LLP,, ,"Klaus Attenkofer, Harish Bhandari, Henry Frisch, Vivek Nagarkar, Olena Ovechkina, John Smedley",Provisional,4/12/2018,2308-002,5/28/2015,"Cox, Ben",Henry Frisch,"Tennant, Thelma",610297,,583623,Yes
3176,14-T-029,ALKALI ANTIMONIDE FILMS AND METHOD AND APPARATUS FOR FABRICATING THEM,"61/933,526", ,*United States,US,1/30/2014,, ,1/30/2014,2308-001,Small,1/30/2014,,Yes,4/28/2022,Expired - Inactive,Burns & Levinson LLP,, ,"Klaus Attenkofer, Harish Bhandari, Henry Frisch, Vivek Nagarkar, Olena Ovechkina, John Smedley",Provisional,4/12/2018,2308-001,1/30/2015,"Cox, Ben",Henry Frisch,"Tennant, Thelma",610298,,583623,Yes
3177,14-T-029,ALKALI ANTIMONIDE FILMS AND METHOD AND APPARATUS FOR FABRICATING THEM,"14/608,777","9,916,958",*United States,US,1/29/2015,3/13/2018, ,1/29/2015,2308-003,Small,1/30/2014,,No,4/28/2022,Issued,Burns & Levinson LLP,, ,"Klaus Attenkofer, Harish Bhandari, Henry Frisch, Vivek Nagarkar, Olena Ovechkina, John Smedley",US Utility,4/12/2018,2308-003,1/30/2034,"Cox, Ben",Henry Frisch,"Tennant, Thelma",610299,,583623,Yes
3178,14-T-029,Alkali Semi-Metal Films and Method and Apparatus for Fabricating them,"15/884,947", ,*United States,US,1/29/2015,, ,1/31/2018,2308-004,Small,1/30/2014,,No,4/28/2022,Pending,Burns & Levinson LLP,,31102-107DIV,"Klaus Attenkofer, Harish Bhandari, Henry Frisch, Vivek Nagarkar, Olena Ovechkina, John Smedley",Divisional,4/12/2018,2308-004,1/29/2035,"Cox, Ben",Henry Frisch,"Tennant, Thelma",610300,,583623,No
3179,14-T-029,Alkali Semi-Metal Films and Method and Apparatus for Fabricating them,"17/402,171", ,*United States,US,1/29/2015,, ,8/13/2021,2308-005,Small,1/30/2014,10/1/2021,No,4/28/2022,Prosecution by Other Party,Burns & Levinson LLP,,31102-107DIV,"Klaus Attenkofer, Harish Bhandari, Henry Frisch, Vivek Nagarkar, Olena Ovechkina, John Smedley",Continuation in Part,8/18/2021, ,1/29/2035,"Cox, Ben",Henry Frisch,"Tennant, Thelma",6050900,,583623,No
3180,14-T-030,Spectral x-ray computed tomography reconstruction using a vectorial total variation,"14/305,936","9,672,638",*United States,US,6/16/2014,6/6/2017, ,6/16/2014,2309-001,Small,6/16/2014,,Yes,4/28/2022,Issued,"Oblon, Spivak, McClelland, Maier & Neustadt","Berger, Kurt", ,"Patrick La Riviere, Adam Petschke, David Rigie",US Utility,4/12/2018,2309-001,6/16/2034,"Cox, Ben",Patrick La Riviere,"Smith, Dane",614589,,583624,Yes
3181,14-T-030,Spectral x-ray computed tomography reconstruction using a vectorial total variation,2015-121570,6564254,Japan,JP,6/16/2015,8/2/2019, ,6/16/2015,2309-002,Small,6/16/2014,,No,5/16/2022,Issued,"Oblon, Spivak, McClelland, Maier & Neustadt","Berger, Kurt", ,"Patrick La Riviere, Adam Petschke, David Rigie","Foreign, Non-PCT",4/12/2018,2309-002,6/16/2035,"Cox, Ben",Patrick La Riviere,"Smith, Dane",614590,,583624,No
3182,14-T-033,Metal-Organic Frameworks Containing Nitrogen-Donor Ligands for Highly Efficient Catalytic Organic Transformations,PCT/US15/23387, ,*United States,US,3/30/2015,,WO 2015/149072,3/30/2015,2311-002,Small,4/22/2014,,No,4/28/2022,Expired - Inactive,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00012,"Wenbin Lin, Kuntal Manna, Teng Zhang",PCT,4/12/2018,2311-002,10/22/2016,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612257,10/1/2015,583627,Yes
3183,14-T-033,Metal-Organic Frameworks Containing Nitrogen-Donor Ligands for Highly Efficient Catalytic Organic Transformations,"15/129,853","10,647,733",*United States,US,3/30/2015,5/12/2020,US-2017-0182486-A,9/28/2016,2311-003,Small,4/22/2014,4/27/2020,No,4/28/2022,Issued,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",3072/4 PCT/US,"Wenbin Lin, Kuntal Manna, Teng Zhang",Nationalized PCT,4/12/2018,2311-003,4/24/2034,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612258,6/29/2017,583627,Yes
3184,14-T-033,Metal-Organic Frameworks Containing Nitrogen-Donor Ligands for Highly Efficient Catalytic Organic Transformationss,"61/982,722", ,*United States,US,4/22/2014,, ,4/22/2014,2311-001,Small,4/22/2014,,Yes,4/28/2022,Expired Prov - Filed PCT,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00008,"Wenbin Lin, Kuntal Manna, Teng Zhang",Provisional,4/12/2018,2311-001,4/22/2034,"Hwang, Luke",Wenbin Lin,"Tennant, Thelma",612259,,583627,Yes
3185,14-T-034,The Undefeated Mind,"86/738,429","6,019,105",*United States,US,8/27/2015,3/24/2020,,,2312-001,Small,8/27/2015,1/16/2020,Yes,12/8/2021,Granted,Michael Best & Friedrich LLP,"Brown, Jeffrey",092234-9176-001,"Ingrid Busching, Ginger Carr, Alex Lickerman, Michael Quinn, Kelly Hogan Stewart",Trademark,4/12/2018,2312-001,3/24/2029,"Ramirez, Mario Riojas",Alex Lickerman,"Tennant, Thelma",614878,,583628,No
3186,14-T-035,3H4 antibody and codon-optimized 3H4 antibody sequence,"15/115,536","10,189,908",*United States,US,2/5/2015,1/29/2019,US-2017-0166652-A1,7/29/2016,2313-003,Small,2/5/2014,1/29/2019,No,6/9/2022,Issued,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0704US,"Boris Engels, Christian Idel, Hans Schreiber",Nationalized PCT,4/12/2018,2313-003,4/8/2035,"Dembo, Anna",Hans Schreiber,"Tennant, Thelma",610188,6/15/2017,583629,Yes
3187,14-T-035,Chimeric Antigen Receptors Recognizing Cancer-Specific TN Glycopeptide Variants,"61/936,304", ,*United States,US,2/5/2014,, ,2/5/2014,2313-001,Small,2/5/2014,,Yes,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48054,"Boris Engels, Christian Idel, Hans Schreiber",Provisional,4/12/2018,2313-001,2/5/2015,"Dembo, Anna",Hans Schreiber,"Tennant, Thelma",610885,,583629,Yes
3188,14-T-035,Chimeric Antigen Receptors Recognizing Cancer-Specific TN Glycopeptide Variants,PCT/US15/14673, ,*United States,US,2/5/2015,,WO 2015/120187,2/5/2015,2313-002,Small,2/5/2014,,No,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48054A-PC,"Boris Engels, Christian Idel, Hans Schreiber",PCT,4/12/2018,2313-002,2/5/2034,"Dembo, Anna",Hans Schreiber,"Tennant, Thelma",610886,8/13/2015,583629,Yes
3189,14-T-036,RECURRENT FUSION GENES IN HUMAN CANCERS,"15/310,753", ,*United States,US,5/13/2015,, ,11/12/2016,2314-003,Small,5/13/2014,4/9/2019,No,4/28/2022,Abandoned,"Marshall, Gerstein & Borun","Merkel, William",27373-48684A,"Chaitanya Bandlamudi, Kevin White",Nationalized PCT,4/12/2018,2314-003,5/15/2035,"Unassigned, Unassigned",Kevin White,"Unassigned, Unassigned",614365,,583630,No
3190,14-T-036,RECURRENT FUSION POLYPEPTIDES IN HUMAN CANCERS,"61/992,791", ,*United States,US,5/13/2014,, ,5/13/2014,2314-001,Small,5/13/2014,,Yes,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48684,"Chaitanya Bandlamudi, Kevin White",Provisional,4/12/2018,2314-001,5/13/2015,"Unassigned, Unassigned",Kevin White,"Unassigned, Unassigned",614366,,583630,Yes
3191,14-T-036,RECURRENT FUSION POLYPEPTIDES IN HUMAN CANCERS,PCT/US15/30677, ,*United States,US,5/13/2015,,WO2015/175732,5/13/2015,2314-002,Small,5/13/2014,,No,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48684A-PC,"Chaitanya Bandlamudi, Kevin White",PCT,4/12/2018,2314-002,11/13/2016,"Unassigned, Unassigned",Kevin White,"Unassigned, Unassigned",614367,11/19/2015,583630,Yes
3192,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,"62/082,902", ,*United States,US,11/21/2014,, ,11/21/2014,2315-001,Small,11/21/2014,,Yes,4/28/2022,Expired - Inactive,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Provisional,4/12/2018,2315-001,11/21/2015,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613919,,583631,Yes
3193,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,PCT/US15/61845, ,*United States,US,11/20/2015,,WO 2016/081828,11/20/2015,2315-002,Small,11/21/2014,,No,4/28/2022,Expired - Inactive,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,PCT,4/12/2018,2315-002,5/20/2017,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613920,5/28/2016,583631,No
3194,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,104138613, ,"Taiwan, Province of China",TW,11/20/2015,,201625678,11/20/2015,2315-003,Small,11/21/2014,9/19/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,"Foreign, Non-PCT",4/12/2018,2315-003,,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613921,,583631,No
3195,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,"15/528,042", ,*United States,US,11/20/2015,, ,5/18/2017,2315-005,Small,11/21/2014,11/13/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Nationalized PCT,4/12/2018,2315-005,11/21/2035,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613922,5/28/2016,583631,No
3196,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,2017-527339, ,Japan,JP,11/20/2015,, ,5/18/2017,2315-006,Small,11/21/2014,9/19/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Nationalized PCT,4/12/2018,2315-006,11/21/2035,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613923,6/8/2017,583631,No
3197,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,201580063016.X, ,China,CN,11/20/2015,,107106639,5/19/2017,2315-007,Small,11/21/2014,9/19/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Nationalized PCT,4/12/2018,2315-007,5/21/2017,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613924,8/29/2017,583631,No
3198,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,"2,967,649", ,Canada,CA,11/20/2015,, ,11/20/2015,2315-008,Small,11/21/2014,9/19/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Nationalized PCT,4/12/2018,2315-008,11/21/2035,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613925,5/28/2016,583631,No
3199,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,15861786.0EPO, ,European Patent Office (EPO),EP,11/20/2015,,3220941,6/15/2017,2315-009,Small,11/21/2014,9/19/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Nationalized PCT,4/12/2018,2315-009,5/20/2017,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613926,9/27/2017,583631,No
3200,14-T-037,Peptides to Stimulate Lipase Activity for the Treatment of Hypertriglyceridemia,201717019096, ,India,IN,11/20/2015,, ,5/31/2017,2315-010,Small,11/21/2014,9/19/2018,No,4/28/2022,Abandoned,"Casimir Jones, S.C.",, ,John Ancsin,Nationalized PCT,4/12/2018,2315-010,11/21/2035,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",613927,,583631,No
3201,14-T-037,SYNTHETIC PEPTIDES,"62/339,144", ,*United States,US,5/20/2016,, ,5/20/2016,2315-004,Small,5/20/2016,,Yes,4/28/2022,Expired - Inactive,"Casimir Jones, S.C.","Staple, David", ,John Ancsin,Provisional,4/12/2018,2315-004,5/20/2017,"Unassigned, Unassigned",John Ancsin,"Unassigned, Unassigned",614777,,583631,No
3202,14-T-039,AN ULTRA-RAPID PARATHYROID HORMONE ASSAY TO DISTINGUISH PARATHYROID FROM NON-PARATHYROID TISSUE,"62/004,841", ,*United States,US,5/29/2014,, ,5/29/2014,2317-001,Small,5/29/2014,,Yes,4/28/2022,Expired - Inactive,"Marshall, Gerstein & Borun","Merkel, William",48716,"Raymon Grogan, Neal Scherberg",Provisional,4/12/2018,2317-001,5/29/2015,"Butler, Brittany",Raymon Grogan,"Butler, Brittany",610325,,583633,Yes
