Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
22-A-001,Negotiation Ended,Exclusive License,"Hi Thelma,     I am circling back on this to let you know that the TS is still in review. As Jeff H fully knows, we are preparing for some key meetings here before the end of summer as well as our BOD meeting on Sept 10. I believe I had mentioned that our intent is to share with our board where things stand regarding the option. I think we should try to find time to talk during the week of Sept 13 once we have been able to complete our review and discuss internally.      I can work with our assistant Kelsey to set something up if this sounds reasonable. Could you let me who from UChicago we should plan to include?  Perhaps there is someone on your end Kelsey could also work with regarding scheduling.      Thanks, Mike     Mike DiLeo  Vice President, Corporate and Business Development  Anokion US, Inc. 50 Hampshire Street, Suite 402, Cambridge, MA   02139       ",August,2021,Neutral,Positive,0.0405537411570549,0.018027983605861664,0.9414183497428894
22-A-001,Negotiation Ended,Exclusive License,"Thank you,",August,2021,Neutral,Positive,0.11873231828212738,0.03092874214053154,0.8503389358520508
22-A-001,Negotiation Ended,Exclusive License,"Hi Eric,   Could you run a visual compliance check on Anokion?   ",August,2021,Neutral,Negative,0.008986453525722027,0.008987757377326488,0.9820257425308228
22-A-001,Negotiation Ended,Exclusive License,"Hi Mike,     I hope all is well.     I’m just checking in regarding your review of the term sheet.       Would it be helpful to have a call?   If the terms are now acceptable to Anokion, I can prepare a draft license.   Best,",November,2021,Neutral,Positive,0.03720859810709953,0.014163671992719173,0.948627769947052
22-A-001,Negotiation Ended,Exclusive License,"Hi Mike,   Thank you for the updates!  I can imagine that the Ph1 is keeping you quite busy.  We look forward to your response once you’ve had a chance to review.     Best,",November,2021,Neutral,Positive,0.2587510049343109,0.01844906248152256,0.7227999567985535
22-A-001,Negotiation Ended,Exclusive License,"Hi Mike,     Attached, please find the term sheet.   I was able to get agreement to allow Anokion patent prosecution using the same language as in the previous (2019) license, so hopefully that is good news.     The remaining changes I believe also conform to the 2019 license (with perhaps the exception of the research reservation, which may have been updated since then, but we discussed that in our call).       Given that this is very similar to the 2019 license, I hope that Anokion agrees to this set of terms.  If so, I can send a draft license agreement to you within the next week.       Best Regards,",October,2021,Neutral,Positive,0.17457960546016693,0.013304535299539566,0.8121158480644226
22-A-001,Negotiation Ended,Exclusive License,"HI Mike,     Thank you for the quick confirmation of receipt!   We look forward to hearing from you once you’ve had time to review.     I hope all is going well for you and Anokion.   Best,",October,2021,Neutral,Positive,0.4354526102542877,0.014098769053816795,0.5504486560821533
22-A-001,Negotiation Ended,Exclusive License,"Hi Thelma,     Thank you for the updated TS and for accommodating the previously agreed upon terms where you could. We will have a look through and follow-up.     Kind regards,",October,2021,Neutral,Positive,0.022534914314746857,0.015750259160995483,0.9617148637771606
22-A-001,Negotiation Ended,Exclusive License,"Hi Teana,     I hope you are doing well. Related to the email from Deb below, we are working on a notice to U Chicago addressing the two patent licenses. Our current agreement suggests that notices should be sent to:     Technology Commercialization  ",September,2022,Neutral,Positive,0.18684490025043488,0.02245469205081463,0.790700376033783
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Teana,     Would you start a record for a tangible property license for 16-T-083 please?      The interested party:   Cell Signaling Technologies      Contact person:   Carles Monterrubio, PhD  Sr. Business Development Manager  Cell Signaling Technology  3 Trask Lane, Danvers, MA 01923  C: +1 (978) 880-0589  www.cellsignal.com ",August,2021,Neutral,Positive,0.017519081011414528,0.004438350908458233,0.9780426025390625
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Teana,     attached is the pre-negotiation checklist that Thelma and I went over yesterday related to this matter – trying to follow the new SOP!     TT and I thought the N/A column made sense as some of the questions don’t apply to a tangible property     Best,",August,2021,Neutral,Negative,0.03519906476140022,0.04201490059494972,0.9227860569953918
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Carles,     I hope that this email finds you well despite the crazy weather in the northeast.  I wanted to share some good news: we have received confirmation that the material in stock appears to be viable would like to continue our conversations around a possible license with cell signal technologies.     I’ve taken the liberty of putting together an initial term sheet for your review. I look forward to hearing from you once you’ve had a chance to review this and would be happy to answer any questions that might arise.     Best,",September,2021,Positive,Positive,0.49025073647499084,0.02563336305320263,0.4841158390045166
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Carles,     That’s great.     Please find attached the updated summary of terms per our last exchange. I’ve also attached a copy of our non-exclusive license agreement with these terms for review by your team. Please do let me know if there are any questions or concerns regarding these terms.     I look forward to hearing back from you.      Best,",October,2021,Neutral,Positive,0.13889659941196442,0.028061341494321823,0.8330420851707458
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Carles,     Thanks for following up. I’ve attached the first report of the hybridoma with the supplementary information confirming specificity using ELISA and fine specificity from cell staining:       Please let me know if this meets your needs and I will provide a license draft accordingly!        Best,",October,2021,Neutral,Positive,0.062301989644765854,0.011980383656919003,0.9257176518440247
22-A-018,Negotiation Ended,Non-Exclusive License,"Good morning, Anne,  I hope you are doing well. I just wanted to quickly check on the status of this opportunity and see if you were able to get some additional information.  Thank you and kind regards,",October,2021,Neutral,Positive,0.13398803770542145,0.0328708179295063,0.8331411480903625
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Carles,      Thanks for your note and no worries on the timing.      Re your questions:   #1: we will work on getting this information together  #2 & #3: absolutely understand your position on both of these and I will bring it up internally for discussion as we work on clarity for #1     I’ll hold off on the draft agreement until we can get some more information together on the tests that have already been done with the hybridoma.     Best,",September,2021,Neutral,Positive,0.040143661201000214,0.03226155787706375,0.927594780921936
22-A-018,Negotiation Ended,Non-Exclusive License,"Hi Anne,  Thank you for your prompt response and for looking into it for us. Looking forward to hearing from you.  Kind regards,",September,2021,Neutral,Positive,0.0819333866238594,0.015166335739195347,0.9029003381729126
22-A-018,Negotiation Ended,Non-Exclusive License,"Hello, Anne,  Thank you for your email and apologies for my delayed response. This and next month I will be in and out of the office, taking 1-2 days off/week on average.  Thank you for sending a draft for our review. Before I submit it to my Legal team, I have a few questions/comments:   1. Could you confirm which applications this clone has been tested for and what were the results? The reason I am asking is that our main interest is in ELISA. If there are other applications in which it works, then even better, but without ELISA we probably wouldn't license it. 2. Could you explain what do you mean by $1,000 of annual fee before commercial use? Do you mean that for every 12-months after the effective date, if we haven't launched the product yet, we have to pay $1,000? We have seen similar clauses before but only for exclusive licenses with patent protection. CST doesn't typically accept minimum annual payments for non-exclusive licenses, for RUO, without patent protection especially when the expected revenue is on the lower end like in this case. It is just an ROI decision. 3. If #1 and #2 above check out, for the $10,000 upfront fee we would rather have a 15-year license. Otherwise, the ROI may not be worth it for this target.   Looking forward to hearing from you.  Kind regards,",September,2021,Neutral,Positive,0.032673586159944534,0.018980244174599648,0.9483461380004883
22-A-018,Negotiation Ended,Non-Exclusive License,"Hello Teana,  Thank you for the message. I am the new BD manager here at CST and I can confirm that we are no longer interested in these technologies covered in these two agreements. I will reach out if we have any other clones that we are interested in, in the future. Thank you and best.  -Spiro       On Mon, Sep 26, 2022 at 2:10 PM Roberto Polakiewicz ",November,2022,Neutral,Positive,0.07668808102607727,0.020277533680200577,0.9030343890190125
22-A-070,Negotiation Ended,Exclusive License,"Hi Mark,     Huge apologies for the delay in getting this to you.  Please don’t take my tardiness as a sign of disinterest – we are delighted that BiondVax would like to proceed with advancing Jun’s technology!        I’ve attached a draft term sheet for the company’s consideration.          We look forward to your thoughts on this and are happy to have a call to discuss once you’ve had time to review.           Best Regards,",October,2021,Neutral,Positive,0.40914204716682434,0.0147059615701437,0.576151967048645
